closeDay1,offerPrice,egc,highTech,age,exchange,year,industryFF12,nUnderwriters,sharesOfferedPerc,investmentReceived,amountOnProspectus,commonEquity,sp2weeksBefore,blueSky,managementFee,bookValue,totalAssets,totalRevenue,netIncome,roa,leverage,vc,pe,prominence,nVCs,nExecutives,priorFinancing,ipoSize,reputationLeadMax,reputationAvg,nPatents
31.02,30,0,1,43,NYSE,2011,"Healthcare, Medical Equipment, and Drugs",33,24.5,20800,3786,-0.585,1307.39,10000,31234500,-8258.009719,26898,29682,2465,0.091642501,1.005725333,0,1,1,7,32,20800,3786000000,9.001,2.712484848,0
22.5,17,0,0,40,NYSE,1997,Other,26,25.72,70982.05,331.5,0.062,933.62,10000,2964000,450.0206,4278.956,2046.154,27.473,0.006420491,0.660540094,0,0,0,6,11,62036,79925000,8.75,7.000576923,0
28.47,19,1,1,9,NYSE,2013,"Business Equipment -- Computers, Software, and Electronic Equipment",5,22.15,22800,128.3,-0.619,1660.06,10000,1795500,123.4366848,195.517,140.295,-9.537,-0.048778367,0,1,0,0,3,5,22800,128250000,9.001,3.2004,10
60,19,0,1,3,NASDQ,1999,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",14,23.45,70982.05,102,-0.834,1360.04,15000,1252260,111.4143744,143.55,14.316,-33.633,-0.234294671,0,1,0,1,21,17,133724.2,88122000,9,7.286285714,0
12.6875,12,0,0,86,NYSE,1997,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",24,20.1,70982.05,48,-0.017,976.77,10000,595000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,0,1,12,62036,42000000,9.001,6.847791667,0
8.5,8.75,0,0,11,NASDQ,1996,Finance,2,25.72,70982.05,17.5,0.062,706.73,7500,245000,30.14085,304.609,23.722,1.351,0.004435194,0.055572882,0,0,0,6,11,62036,79925000,7.125,5.563,0
76.5625,20,0,0,3,NASDQ,1999,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",12,8.08,48917,163.9,0.97,1347.31,5000,2021760,-24.098523,30.666,29.959,-28.558,-0.931259375,0.023054849,1,0,1,5,11,48917,149760000,9,7.2505,0
17,13,0,0,11,NASDQ,1997,Other,16,50.42,603810.1,38.6,-0.556,941.64,5000,564300,-11.2369737,28.519,85.001,1.148,0.040253866,0.149865002,1,0,1,6,6,9383,38610000,8.001,7.3834375,0
9.48,8,1,1,3,NASDQ,2017,"Healthcare, Medical Equipment, and Drugs",4,35.1,70982.05,125,-1.5,2419.7,10000,1050000,179.630129,268.804,55.209,-109.751,-0.408293775,0,0,0,0,6,11,62036,79925000,7.001,5.12575,0
11,12,1,1,8,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,31.94,88599.8,66,-5.072,1843.8,15000,1050000,32.5067068,50.431,0.308,-35.296,-0.699886974,0.227796395,1,0,0,11,5,88599.8,66000000,9.001,6.876,2
12.18,10,0,1,12,NASDQ,2011,"Business Equipment -- Computers, Software, and Electronic Equipment",6,18.23,77998,119.4,0.281,1295.11,25000,1050000,197.019405,238.961,203.701,15.111,0.06323626,0.006963479,1,0,1,3,18,77998,119401330,9.001,6.6675,0
36.75,18,1,0,18,NASDQ,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",6,18.22,20362,96.4,0.094,1636.36,15000,1350000,124.4721296,187.802,350.924,6.665,0.035489505,0.033609866,0,1,0,3,3,20362,96428574,9.001,6.6675,0
6.25,6,0,0,13,NASDQ,1998,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",10,31.5,70982.05,12,0.471,1117.37,10000,180000,23.476069,44.279,26.281,4.952,0.111836311,0.366991124,0,0,0,6,11,62036,79925000,3.001,5.6588,0
17,17,0,1,7,NASDQ,1996,Other,3,18.34,17597,45.9,-0.437,701.46,20000,675000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,1,9,1,17597,45900000,8.75,8.250333333,0
15.875,12,0,0,30,NASDQ,1997,Other,22,37.21,70982.05,24,0.103,894.42,5000,340000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,5.75,5.985181818,0
28.45,20,1,1,8,NYSE,2018,Other,9,13.55,70982.05,884.9,0.675,2878.05,10000,1050000,1128.421862,1351.393,602.384,-155.575,-0.115121952,0,0,0,0,6,11,62036,79925000,9.001,4.556111111,0
12,12,0,0,17,NASDQ,1998,Finance,13,40.61,70982.05,96,0.09,970.81,10000,1360000,86.0785325,1052.801,133.584,29.964,0.028461219,0.070790097,0,0,0,6,11,62036,79925000,0,6.625769231,0
20.875,16,0,1,1,NASDQ,1999,Telephone and Television Transmission,17,12.79,70982.05,125.6,0.674,1301.16,1500,1609080,89.282973,185.972,152.52,-32.854,-0.176661003,0.222662551,0,0,0,6,11,62036,79925000,9,7.485764706,0
20.25,17.5,0,0,49,NYSE,1997,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",25,20.05,129700,122.5,0.256,943,20000,1380000,273.5259786,569.747,247.074,-23.817,-0.041802765,0.245723102,0,1,0,6,11,129700,100625000,0,6.62532,0
27,21,0,0,1,NYSE,2000,Utilities,26,19.39,204000,504,0.542,1451.34,1000,4236480,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,3,12,204000,370692000,9.001,6.419192308,0
14.71,14,1,1,22,NASDQ,2012,"Business Equipment -- Computers, Software, and Electronic Equipment",6,17.52,241680.3,77,-1.112,1338.31,15000,1050000,119.118587,197.918,203.908,7.272,0.036742489,0.000146525,1,0,1,20,2,241680.3,77000000,8.501,4.750666667,54
16,10,0,1,0,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",32,16.33,70982.05,42,0.341,1487.38,5000,588000,56.261506,69.977,40.93,-7.829,-0.111879618,0,0,0,0,6,11,62036,79925000,9.001,5.997,0
27,19,1,0,7,NASDQ,2015,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",5,21.32,13944.2,96.9,-1.366,2130.82,35000,1356600,-0.046002,79.06,141.883,6.454,0.081634202,0.533126739,0,1,0,2,11,13944.2,96900000,9.001,4.5006,0
3.98,4,0,1,18,NASDQ,2010,"Healthcare, Medical Equipment, and Drugs",1,21.55,70982.05,6.8,0.494,1101.59,10000,1050000,7.462728,14.143,14.304,0.916,0.064767023,0.296895991,0,0,0,6,11,62036,79925000,4.001,4.001,12
15.18,11.5,0,1,9,NASDQ,2006,"Business Equipment -- Computers, Software, and Electronic Equipment",6,22.67,70982.05,57.5,-0.169,1386.72,7500,1050000,26.689068,59.345,55.865,-3.069,-0.051714551,0.024096386,0,0,0,6,11,62036,79925000,9.001,7.001,1
20,20,0,0,5,NYSE,2005,Chemicals and Allied Products,7,27.66,786000,408.2,0.062,1244.12,10000,4285714,834.6987165,4810.1,3121.2,95.8,0.019916426,0.59121432,0,1,1,5,20,786000,408163260,9.001,7.000857143,0
20,20,0,0,0,NYSE,1996,Finance,6,85.72,70982.05,165.5,-0.488,702.57,25000,2151500,117.0211068,137.271,3.378,-4.107,-0.02991892,0,0,0,0,6,11,62036,79925000,9.001,7.563,0
6.09,5.5,0,1,5,NASDQ,2004,"Healthcare, Medical Equipment, and Drugs",2,34.76,70982.05,30.3,0.53,1176.94,10000,1050000,28.5652619,29.426,0.021,-3.551,-0.120675593,0,0,0,0,6,11,62036,79925000,6.001,5.001,2
38.83,30,1,0,19,NYSE,2013,Finance,7,15.66,70982.05,331.6,-2.467,1511.95,5000,1050000,8.8695746,581.398,685.841,24.807,0.042667845,0.39902098,0,1,0,1,5,62036,331624680,9.001,3.571857143,0
13.5,12,0,1,7,NASDQ,2000,Other,12,14.74,160529,90,0.577,1398.56,5000,969000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,14,21,160529,68400000,9.001,6.83425,0
6.77,6,1,1,59,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",5,35.19,70982.05,65,-1.367,2105.2,10000,910000,-185.2902665,242.379,293.461,-14.746,-0.060838604,1.458492691,0,1,0,1,7,62036,65000004,8.001,3.2004,0
14.625,14,0,0,2,NASDQ,1997,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",25,26.77,70982.05,70,0.132,960.32,10000,950000,73.545835,167.641,202.063,13.899,0.082909312,0.293269546,0,0,0,6,11,62036,79925000,8.75,6.43712,0
26.7,24,1,0,11,NASDQ,2014,Finance,15,30.19,250000,1283.3,0.062,1927.88,10000,1050000,2234.007425,3300,1065.1,165.2,0.050060606,0.132,0,1,1,3,32,250000,1283336472,9.001,4.000466667,0
9.95,10,0,0,7,NASDQ,2004,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",4,22.37,61200,40,0.91,1142.18,15000,560000,63.01695,70.207,40.15,2.383,0.033942484,0,1,0,0,8,17,61200,40000000,8.001,5.751,14
24,14,0,1,3,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",17,31.48,28897,53.2,-1.716,1370.23,10000,722000,53.0755492,64.843,10.986,-14.644,-0.225837793,0.010101322,1,0,0,10,13,28897,53200000,8.001,6.052,1
15.5,14,0,1,14,NASDQ,1996,"Business Equipment -- Computers, Software, and Electronic Equipment",2,24.73,70982.05,49,-0.154,702.29,15000,735000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,8.75,8.8125,0
22.5,20,0,0,24,NASDQ,2005,Other,10,34.59,70982.05,106,-0.309,1174.55,10000,1050000,113.172537,158.078,531.339,17.167,0.108598287,0,0,0,0,6,11,62036,79925000,7.001,5.9008,0
15.25,14,0,1,17,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",30,25.72,70982.05,28,0.707,938.03,10000,400000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,6.25,5.722666667,0
23.12,17,1,1,8,NASDQ,2018,Other,3,17.01,64000,106.3,-0.897,2748.8,10000,1487500,155.0064326,160.112,0,-40.725,-0.254353203,0,1,0,0,6,11,64000,106250000,0,0,0
14,12,0,1,19,NYSE,2012,"Business Equipment -- Computers, Software, and Electronic Equipment",6,14.28,45798,72,0.382,1314.65,10000,1050000,286.2820314,350.814,433.799,54.484,0.155307371,0,0,1,0,6,5,45798,72000000,8.501,3.667166667,0
25.01,17,0,0,41,NYSE,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",11,18.11,455249,226.7,-0.193,1704.76,5000,3513333,86.0785325,2478.082,4165.504,25.301,0.010209912,0.539254149,0,1,1,3,11,455249,226666661,9.001,3.364090909,0
20.25,19,1,0,8,NYSE,2018,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",10,86.96,70982.05,437,-0.17,2837.54,10000,5244000,177.6591028,584.744,544.135,65.331,0.111725815,0.027523155,0,0,0,6,11,62036,79925000,9.001,3.7005,11
26.7,24,0,1,15,NASDQ,2005,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",6,18.47,38050.1,103.2,0.733,1196.54,5000,1440500,87.5571648,124.935,141.968,2.61,0.020890863,0,1,0,0,10,13,38050.1,103200000,9.001,5.500833333,18
12.01,12,0,0,143,NYSE,2014,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",7,18.41,310117,161.4,0.062,1988.44,10000,1050000,517.2069375,1729.292,3534.244,33.118,0.01915119,0.340091205,0,1,1,2,18,310117,161400000,9.001,4.857714286,0
21.75,20,0,1,23,NYSE,2012,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",12,23.13,586401,378.9,0.062,1405.54,10000,4736841,1161.473967,1892.98,1414.933,151.456,0.080009298,0.22224482,0,1,0,2,5,586401,378947320,9.001,2.208666667,0
15.5625,13,1,0,8,NASDQ,2018,Finance,5,24.1,70982.05,81.9,0.084,2700.06,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,7.501,5.6008,0
20.05,16,1,0,10,NASDQ,2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",5,17.63,122424.9,64,-1.698,1689.37,10000,900000,98.4744915,122.686,128.511,3.503,0.028552565,0.024175538,1,0,0,12,5,122424.9,64000000,0,3.5006,21
29.93,16,1,1,15,NASDQ,2014,"Business Equipment -- Computers, Software, and Electronic Equipment",6,17.64,59000,85.8,0.089,1988.44,10000,1050000,155.0091321,210.552,102.999,9.954,0.047275732,0,1,0,1,10,5,59000,85760000,8.501,3.7505,2
21,18.5,0,0,100,NYSE,2001,Finance,38,27.73,70982.05,1850,0.045,1062.44,15000,13600000,6820.294,88350.5,8764.3,358.8,0.004061098,0.021392069,0,0,0,6,11,62036,79925000,9.001,4.948052632,0
18.32,13,0,0,8,NASDQ,2005,"Oil, Gas, and Coal Extraction and Products",4,30.32,70982.05,73.1,0.514,1226.5,10000,1050000,91.3935582,113.091,131.733,9.467,0.083711347,0.012706581,0,0,0,6,11,62036,79925000,0,4.75075,0
5.7,7,1,1,14,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,33.36,103485.2,56,-23.433,2003.37,10000,1050000,38.4751328,50.714,4.093,-0.313,-0.006171866,0.092932918,1,0,0,7,10,103485.2,56000000,8.001,3.5005,0
12.3125,10,0,0,8,NASDQ,1999,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",13,30.25,70982.05,40,0.062,1347.66,5000,560000,44.754762,117.908,53.872,4.93,0.04181226,0.483860298,0,0,0,6,11,62036,79925000,4.375,4.580461538,0
60.75,20,0,1,3,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",13,14.96,18959.7,80,-0.86,1322.86,10000,1120000,72.6390918,90.487,31.413,-4.214,-0.046570226,0.00118249,1,0,1,8,17,18959.7,68500000,9.001,6.539076923,0
35.125,15,0,1,4,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",14,49.36,29270,45,-0.792,1336.12,10000,630000,56.4107348,64.746,13.918,-9.374,-0.144781145,0.003428783,1,0,1,12,11,29270,34650000,9.001,6.831071429,0
17,16.5,0,0,28,NYSE,2007,Other,5,18.91,70982.05,148.5,0.236,1517.21,10000,1050000,404.1140845,1128.346,255.792,67.668,0.059970966,0.515279888,0,0,0,6,11,62036,79925000,7.001,3.8006,0
36.5,23,1,1,12,NYSE,2018,"Business Equipment -- Computers, Software, and Electronic Equipment",6,13.14,356514.1,230,-0.978,2888.6,10000,1050000,415.219042,836.884,298.311,-64.078,-0.076567362,0.120963001,1,0,1,8,5,356514.1,230000000,9.001,6.4175,13
12.48438,9,0,1,11,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",3,24.36,18500,67.5,-0.592,1442.39,10000,975000,68.7610434,85.388,36.467,-24.175,-0.283119408,0.002037757,1,0,1,6,2,18500,67500000,0,4.334,0
21.75,21,0,1,70,NYSE,1997,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",48,69.69,70982.05,354.9,0.209,798.53,10000,3109600,122.4009435,563.7,1134.5,53.2,0.094376441,0.423097392,0,0,0,6,11,62036,79925000,8.625,6.303416667,0
12.375,11,0,1,3,NASDQ,1999,Finance,3,14.89,70982.05,41.3,0.578,1354.92,10000,600000,42.962538,47.791,25.472,-6.763,-0.141512,0,1,0,0,6,11,62036,41250000,4.25,1.750333333,0
37,16,1,1,7,NASDQ,2016,"Business Equipment -- Computers, Software, and Electronic Equipment",12,10.66,320197,237.9,0.062,2147.26,10000,1050000,-436.1804516,399.086,444.928,-168.499,-0.422212255,0.183569456,1,0,1,13,8,315246,237920000,9.001,6.1675,19
4.45,4.5,0,0,3,NASDQ,2010,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2,25.82,70982.05,22.5,0.826,1148.46,40000,1050000,28.320913,34.291,85.379,11.498,0.33530664,0.046105392,0,0,0,6,11,62036,79925000,4.001,3.001,0
18.75,16.5,0,0,0,NYSE,2000,Telephone and Television Transmission,55,42.44,70982.05,759,0.062,1481.96,7500,9706000,1084.583389,1560.493,154.021,-92.24,-0.059109525,0.163504739,0,1,0,6,11,62036,79925000,9.001,6.344127273,0
18.7,13,0,1,10,NASDQ,2004,Other,10,30.37,192902,65,-0.37,1128.94,15000,910000,123.0786294,135.306,44.428,5.718,0.042259767,0.023132751,0,1,1,4,13,192902,65000000,8.001,6.101,1
13.25,14,1,0,8,NASDQ,2018,"Oil, Gas, and Coal Extraction and Products",16,16.04,70982.05,182.6,0.062,2774.02,10000,1050000,1006.441949,1692.263,586.557,147.102,0.086926205,0.231516023,0,0,0,6,11,62036,79925000,9.001,2.9066875,0
11.3125,11.25,0,0,4,NASDQ,1997,Utilities,20,25.72,70982.05,23.6,0.062,931.61,20000,325500,41.418822,178.934,340.618,-1.245,-0.006957873,0.49531112,0,0,0,6,11,62036,79925000,0,4.75675,0
98.875,34,0,1,3,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",19,9.8,113163.6,163.2,0.702,1302.82,3000,2304000,457.715088,513.378,102.606,-9.034,-0.01759717,0,1,0,1,14,24,113163.6,163200000,9,6.855894737,2
42.3125,15,0,1,3,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",9,18.35,15885,48.8,-0.35,1318.64,10000,682500,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,2,19,15885,48750000,8.001,7.973111111,0
17.05,15,0,1,8,NASDQ,2002,"Healthcare, Medical Equipment, and Drugs",14,16.83,47678,90,0.049,1073.43,10000,1200000,91.514495,101.524,76.316,-15.338,-0.151077578,0,1,0,1,4,12,47678,90000000,7.001,5.857928571,7
7.375,8,0,0,8,NASDQ,2000,Other,1,15.79,70982.05,12,0.332,1449.62,4000,360000,8.1528,24.274,24.323,2.844,0.117162396,0.108263986,0,0,0,6,11,62036,79925000,2.001,2.001,0
8,8,0,1,4,NASDQ,1996,"Healthcare, Medical Equipment, and Drugs",3,25.72,87340.3,16,0.062,706.57,12000,200000,17.9464292,21.592,1.625,-17.501,-0.810531678,0.066830308,1,0,1,10,6,87340.3,16000000,8.75,8.5,0
19.97,9,1,1,11,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",1,9.98,19749.9,31.5,-2,2012.1,10000,1050000,34.6172343,43.069,3.398,-35.201,-0.817316399,0,1,0,0,2,5,19749.9,31500000,2.001,2.001,0
4.74,5,0,1,0,NASDQ,2011,Telephone and Television Transmission,2,10.97,70982.05,20,0.062,1281.92,10000,1050000,82.1826696,97.321,29.077,16.94,0.174063152,0.06679956,0,0,0,6,11,62036,79925000,5.001,2.5005,0
15,13.5,0,0,3,NASDQ,1997,Finance,8,33.8,70982.05,71.6,0.432,802.8,15000,357750,49.2185692,70.033,5.29,-7.965,-0.113732098,0.20887296,0,0,0,6,11,62036,79925000,7.001,6.959125,0
17.75,15,0,0,15,NASDQ,1998,Finance,10,9.75,70982.05,16.5,0.056,1010.74,10000,330000,77.6288454,1071.314,81.614,10.405,0.009712372,0.110396205,0,0,0,6,11,62036,79925000,3.001,4.8756,0
15,10,0,1,3,NASDQ,1999,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",12,24.83,70824,35,-0.531,1410.7,10000,372400,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,4,11,70824,26600000,9.001,7.719416667,0
23.7,17,1,0,8,NASDQ,2016,"Business Equipment -- Computers, Software, and Electronic Equipment",6,17.43,70982.05,146.2,0.062,2132.55,10000,1050000,291.4077462,420.437,123.123,-39.159,-0.093138806,0.00235945,0,0,0,6,11,62036,79925000,9.001,5.084,0
31.25,18,0,1,4,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",9,31.75,33900.1,72,0.971,1353.42,10000,1000000,76.4715159,80.431,0,-12.317,-0.153137472,0,1,0,1,11,11,33900.1,72000000,0,6.334333333,0
10,10,0,0,1,NASDQ,2000,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",9,11.04,70982.05,30,0.646,1452.42,10000,390000,27.8363328,31.396,0,-15.669,-0.499076315,0,0,0,0,6,11,62036,79925000,7.001,5.000888889,0
17.375,16,0,1,7,NASDQ,1998,Telephone and Television Transmission,24,21.46,70982.05,200,-0.187,1123.65,20000,2000000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,9.001,7.309791667,0
55,19,0,1,7,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",10,14.68,17711,92.5,0.429,1354.92,10000,1113750,118.614648,147.216,73.007,2.645,0.017966797,0,1,0,0,7,14,17711,78375000,9.001,6.5338,0
7.55,8,1,1,5,NASDQ,2013,"Healthcare, Medical Equipment, and Drugs",3,28.09,70982.05,25,-2.835,1625.96,10000,1050000,48.6881811,50.324,0,-10.548,-0.20960178,0,0,0,0,6,11,62036,79925000,3.001,2.667666667,0
7.8,8,0,1,8,NASDQ,2007,"Healthcare, Medical Equipment, and Drugs",3,26.48,55480.2,24.2,-7.907,1430.73,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,5,12,60480.2,24200000,4.001,2.334,1
18.24,18,0,0,0,NYSE,2011,"Oil, Gas, and Coal Extraction and Products",13,8.78,292891,594,-0.372,1347.24,10000,1050000,1020.708458,2551.934,666.912,22.357,0.008760807,0.434964227,1,0,1,2,5,292891,594000000,0,1.230923077,0
16.18,15,0,1,48,NASDQ,2009,"Business Equipment -- Computers, Software, and Electronic Equipment",11,18.31,37605000,648,0.062,954.07,25000,1050000,1039.989813,1970,1484,-44,-0.022335025,0.304060914,0,1,1,3,23,0,648000000,9.001,3.182181818,0
27.75,26,0,0,8,NYSE,1997,Finance,45,25.72,70982.05,312.4,0.062,937.91,15000,3302080,362.416248,656.096,41.649,5.134,0.007825074,0.349019046,0,0,0,6,11,62036,79925000,9.001,6.816355556,0
13,12,0,1,6,NASDQ,2005,"Business Equipment -- Computers, Software, and Electronic Equipment",7,26.9,102094.6,76.8,0.847,1236.36,15000,1050000,103.97662,125.595,85.071,2.742,0.021832079,0.015637565,1,0,1,18,21,118344.6,76800000,9.001,5.572142857,8
32.4,21,0,1,4,NASDQ,2004,"Healthcare, Medical Equipment, and Drugs",4,16.45,168035.7,136.5,0.708,1132.05,5000,1950000,131.138568,339.459,49.352,-100.506,-0.296076993,0.00799802,1,0,1,17,21,168035.7,136500000,9.001,11.00125,0
7.75,7.5,0,1,2,AMEX,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",2,13.57,70982.05,8.1,0.604,951.64,5000,118250,32.055184,47.401,39.694,2.348,0.04953482,0.191282884,0,0,0,6,11,62036,79925000,4.25,2.125,444
10.17,10,0,0,10,NYSE,2010,Other,7,38.82,70982.05,87,0.062,1060.27,5000,1134935,195.0513964,582.451,618.227,28.726,0.04931917,0.355619614,0,0,0,6,11,62036,79925000,9.001,6.143714286,0
21.75,22,0,0,5,NYSE,2004,"Oil, Gas, and Coal Extraction and Products",8,52.58,975000,519.4,0.074,1181.76,10000,6492750,256.7649588,2545.23,998.803,-53.049,-0.020842517,0.269130884,0,1,1,3,16,975000,519420000,9.001,9.501125,0
19.6875,18,0,0,6,NASDQ,1997,Finance,22,25.72,70982.05,180,0.062,940.76,50000,2600000,138.4226064,422.232,82.078,20.72,0.049072548,0.606822789,0,0,0,6,11,62036,79925000,9.001,7.012045455,0
22.04,20,0,0,0,NYSE,2004,Other,5,73.87,70982.05,229,0.082,1095.74,15000,3091500,154.48695,292.85,57.958,20.351,0.069492914,0.460986853,0,0,0,6,11,62036,79925000,8.001,4.2006,0
18.24,18.5,1,0,8,NYSE,2012,Finance,7,35.47,70982.05,245.1,0.062,1415.95,10000,2573812,658.9101232,677.302,3.616,-5.517,-0.008145554,0,0,0,0,6,11,62036,79925000,0,2.143142857,0
5.5625,5,0,0,5,AMEX,1997,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",3,39.97,70982.05,6,0.273,896.34,10000,180000,11.8387968,20.654,28.43,0.447,0.021642297,0.210516123,0,0,0,6,11,62036,79925000,3.001,2.000666667,0
12.1,11,0,0,9,AMEX,2005,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2,43.36,70982.05,17.1,0.232,1231.38,1000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,6.001,4.501,0
17.5,15,0,0,26,NASDQ,2011,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",5,40.88,70982.05,135,-0.885,1308.87,15000,1050000,23.5690869,107.878,400.632,7.698,0.071358386,0.42359888,0,0,0,6,11,62036,79925000,8.001,5.2008,0
9,11,0,1,2,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",4,16.19,22259,52.3,0.949,1432.19,10000,296480,5.7051799,9.859,2.098,-5.646,-0.572674713,0.178821381,1,0,0,8,12,22259,20383000,9.001,8.501,0
15.52,14,0,1,14,NASDQ,2006,"Healthcare, Medical Equipment, and Drugs",4,35.06,43600,95.2,-2.503,1377.34,20000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,4,22,43600,95200000,7.001,5.00075,43
63.0625,23,0,1,2,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",15,9.68,169489,226.2,-0.29,1489.26,15000,2797120,304.7580522,353.928,31.107,-156.126,-0.441123618,0.045175855,1,0,1,25,10,169489,201043000,9.001,6.3342,0
50.75,20,0,1,5,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",18,25.72,40000,170,0.864,1281.91,5000,2380000,206.2306968,267.811,57.597,-205.072,-0.765734044,0.096332862,1,0,0,2,2,40000,123080000,9.001,7.028611111,5
24.68,24,0,0,1,NYSE,2008,Finance,5,39.56,70982.05,240,0.107,1360.55,15000,1050000,736.2873978,5460.326,198.372,79.129,0.014491626,0.827685929,0,0,0,6,11,62036,79925000,8.001,4.0006,0
13.25,13,0,0,33,NASDQ,2006,Other,5,34.45,16998,116.4,-0.304,1261.81,50000,1392300,-17.8299264,423.527,433.08,4.647,0.010972146,0.663780585,0,1,0,3,28,16998,99450000,9.001,6.0008,1
13.51563,10.5,0,1,3,NASDQ,1996,"Business Equipment -- Computers, Software, and Electronic Equipment",2,29.07,70982.05,26.3,0.115,700.92,25000,375000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,5.5,5.75,0
15.4375,12,0,1,8,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",4,19.04,70982.05,42,0.639,1379.58,10000,595000,50.1563387,53.892,21.549,1.213,0.022507979,0,0,0,0,6,11,62036,79925000,0,6.501,0
11.8,10,1,1,10,NASDQ,2013,"Healthcare, Medical Equipment, and Drugs",3,47.66,70982.05,33.2,-0.502,1470.68,10000,1050000,79.62368,85.281,0.071,-24.197,-0.283732602,0,0,0,0,6,11,62036,79925000,3.001,2.667666667,1
18.35,16,0,0,75,NYSE,2007,Finance,6,71.09,70982.05,132.8,-0.892,1483.95,25000,1050000,86.0785325,404.513,353.928,0.546,0.001349771,0.106748114,0,1,0,8,5,0,132800000,9.001,6.500833333,0
18.55,19,0,0,1,NYSE,2010,Other,9,100,70982.05,256.5,0.999,1102.94,50000,3591000,277.6192,418.297,57.168,9.897,0.023660222,0.321733123,0,0,0,6,11,62036,79925000,9.001,3.333777778,0
27.65,17,0,0,12,NASDQ,2011,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",6,22.97,70982.05,170,-0.763,1353.22,50000,2380000,-55.466547,59.124,135.176,16.895,0.285755362,1.586716054,0,1,0,3,1,0,170000000,9.001,6.334166667,0
